X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8538956.027,4773288.914,74,27_45, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4258001,6798  REISTERSTOWN RD,Baltimore,MD,21215,1395253.767,616627.6452,APPLEBEE'S NEIGHBORHOOD GRILL & BAR, ,Fallstaff,5,2.45103E+14,6,NORTHWESTERN,18S UJ 52956 58053, , , ,{DF6E7E4F-9AC3-4A74-A402-0A7795E62F87}, 
-8528633.678,4763636.313,75,27_46, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,608009,300  st. paul pl,Baltimore,MD,21202,1421576.351,592294.0685,aramark at citi bank baltimore, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60813 50462, , , ,{456627F7-1F4D-4591-B53E-6BCD06C96A89}, 
-8529725.147,4761730.585,76,27_47, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS  (MAIN KITCHEN), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{5533E630-A2D7-4BAC-8000-9703A78909FB}, 
-8529725.147,4761730.585,77,27_48, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 200-201), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{C2BE1035-884C-4F81-B474-41930C762B75}, 
-8529725.147,4761730.585,78,27_49, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 210), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{680A5ED1-D5EC-4589-8BE9-F5832A2B1350}, 
-8529725.147,4761730.585,79,27_50, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 217), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{81FF549A-A6CE-490E-8327-67B80F3584D8}, 
-8529725.147,4761730.585,80,27_51, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 221), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{C021378B-1CAC-4793-AD55-9E513C30679C}, 
-8529725.147,4761730.585,81,27_52, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 232), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{FBD616CF-C4BC-493D-BE2A-221EC0C9F55C}, 
-8529725.147,4761730.585,82,27_53, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 236), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{D041249E-AF80-4420-B36B-64C4BA381F9E}, 
-8529725.147,4761730.585,83,27_54, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 244), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{A787E310-30CF-4EA1-9F9B-F1C0CA13A990}, 
-8529725.147,4761730.585,84,27_55, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.232,587456.2973,ARAMARK FHC SPORTS (BAR 252-253), ,Stadium Area,10,2.45102E+14,9,SOUTHERN,18S UJ 59941 49006, , , ,{5A264986-81A4-44D2-94CE-61DF5E85BECD}, 
-8529052.6,4763201.468,85,27_56, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,601022,Hopkins Pl & W Baltimore St,Baltimore,MD,21201,1420515.875,591188.4376,ARAMARK/PNC, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60482 50132, , , ,{3DD80254-B000-41F6-AB0A-D6182B83CC81}, 
-8528848.826,4765079.306,86,27_57, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0506CO0506,2 E CHASE ST,Baltimore,MD,21202,1421013.978,595945.4926,ARA-MONUMENTAL LIFE INSURANCE COMPANY, ,Mid-Town Belvedere,12,2.45101E+14,1,CENTRAL,18S UJ 60666 51578, , , ,{DFD43465-0FBA-48A4-85C3-2E429A88F2D1}, 
-8531733.141,4766108.092,87,27_58, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,294003,2426  PENNSYLVANIA,Baltimore,MD,21217,1413671.566,598520.3128,ARCH SOCIAL CLUB, ,Penn North,7,2.45102E+14,1,CENTRAL,18S UJ 58446 52412, , , ,{41E8DF6B-156C-43CE-8FD6-E476BC57D1A6}, 
-8526386.514,4763302.999,88,27_59, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1395026,129 S BROADWAY,Baltimore,MD,21231,1427293.405,591474.8165,ARCOS, ,Washington Hill,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 62549 50173, , , ,{5F86BE1E-C08B-4668-824F-1B0F47AD7981}, 
-8526376.963,4763433.964,89,27_60, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1734009,25 S BROADWAY,Baltimore,MD,21231,1427316.214,591806.5662,ARIZONA BAR & GRILL, ,Washington Hill,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62558 50274, , , ,{083FDB09-51CF-46E3-9506-E2D185B11208}, 
-8526321.449,4762472.148,90,27_61, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1812001,629 S BROADWAY,Baltimore,MD,21231,1427468.21,589371.4966,ASAHI SUSHI, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62588 49531, , , ,{0C0CDE22-3F40-432A-B621-29C3E7549DF5}, 
-8530576.271,4769218.594,91,27_62, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3538046,916 w 36th st,Baltimore,MD,21211,1416580.354,606405.439,asian taste, ,Hampden,14,2.45101E+14,5,NORTHERN,18S UJ 59385 54795, , , ,{954530E5-F723-4CD0-B49E-C335D4764715}, 
-8528133.216,4773969.675,92,27_63, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5134019,529 E BELVEDERE AVE,Baltimore,MD,21212,1422736.883,618452.7618,ATWATER'S, ,Chinquapin Park-Belvedere,4,2.45103E+14,5,NORTHERN,18S UJ 61342 58424, , , ,{EF3876DC-4041-4A93-A16A-5B50DD3599B7}, 
-8528296.583,4763252.115,93,27_64, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,650013,1  SOUTH ST,Baltimore,MD,21202,1422437.544,591324.81,AU BON PAIN, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61069 50160, , , ,{6085141D-90CE-490D-91CA-91ABD12858AF}, 
-8525117.475,4762135.532,94,27_65, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1864066,2400  BOSTON ST,Baltimore,MD,21224,1430533.499,588532.8227,AUSTIN GRILL, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63516 49255, , , ,{3A35ADD9-75BD-4914-8299-FBD24C4B9D76}, 
-8525117.475,4762135.532,95,27_66, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1864066,2400  BOSTON ST,Baltimore,MD,21224,1430533.499,588532.8227,AUSTIN GRILL, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63516 49255, , , ,{34BDE2C9-C376-4EC0-9576-CCBD9714F24C}, 
-8527973.002,4765368.352,96,27_67, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1154001,1238  GREENMOUNT AVE,Baltimore,MD,21202,1423237.259,596686.7713,AVENUE BAR & LIQUOR, ,Johnston Square,12,2.45101E+14,3,EASTERN,18S UJ 61348 51789, , , ,{373C34FB-BA48-464F-809D-6712940709AB}, 
-8522058.591,4762879.936,97,27_68, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6628001,4901  eastern ave,Baltimore,MD,21224,1438302.491,590454.774,azteca de oro, ,Greektown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65896 49789, , , ,{1323E4EE-FF79-4568-9307-13DEEC44D162}, 
-8529969.3,4765735.779,98,27_69, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,368035,1501  bolton ST,Baltimore,MD,21217,1418158.821,597595.7183,B, ,Bolton Hill,11,2.45101E+14,1,CENTRAL,18S UJ 59807 52100, , , ,{67DDC248-7A0C-40E6-A349-21A376C57E5D}, 
-8532774.867,4761929.177,99,27_70, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,701039,2251  WILKENS AVE,Baltimore,MD,21223,1411064.098,587928.4734,B & J RESTAURANT, ,Carrollton Ridge,9,2.45102E+14,8,SOUTHWESTERN,18S UJ 57580 49202, , , ,{FD917556-031F-4EDD-A268-759865507D0F}, 
-8531302.042,4762662.059,100,27_71, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,248042,1301 W PRATT ST,Baltimore,MD,21223,1414801.951,589799.1228,B & O CAFE, ,New Southwest/Mount Clare,9,2.45102E+14,9,SOUTHERN,18S UJ 58732 49747, , , ,{7484B499-CAE7-403B-9152-D4EAA322E399}, 
-8532466.601,4762458.469,101,27_72, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,273001,301 S PAYSON ST,Baltimore,MD,21223,1411842.818,589271.9576,B G'S, ,Carrollton Ridge,9,2.45102E+14,9,SOUTHERN,18S UJ 57827 49606, , , ,{4573BAAC-7D64-420D-A523-E7063D4FEFE4}, 
-8522143.002,4762699.654,102,27_73, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6558004,619  OLDHAM ST,Baltimore,MD,21224,1438090.088,589997.1757,"B.G.'S,PUB INCORPORATED", ,Greektown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65829 49651, , , ,{49A080C3-5A6C-4088-A9BD-3134737BE276}, 
-8527814.105,4763203.441,103,27_74, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1375006,34  MARKET PL,Baltimore,MD,21202,1423664.798,591206.8092,babalu grill, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61442 50116, , , ,{02602659-5C33-4E05-9276-3A27AC224A88}, 
-8531688.081,4770990.848,104,27_75, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4790A036,1301 W OLD COLDSPRING Ln,Baltimore,MD,21209,1413737.562,610879.1251,BACKSTRETCH SALOON, ,Medfield,7,2.45101E+14,5,NORTHERN,18S UJ 58549 56177, , , ,{7018C527-C488-49B0-9B09-D4F131D3F3D5}, 
-8527817.721,4763062.655,105,27_76, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1375001,55  MARKET PL,Baltimore,MD,21202,1423657.141,590850.2489,BAJA BEACH CLUB  (COMBINED WITH BAR-L), ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61437 50008, , , ,{0A148D3C-E52E-40BC-A306-48BF4989DB1D}, 
-8528786.678,4763228.27,106,27_77, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,601001,20 W BALTIMORE ST,Baltimore,MD,21201,1421191.71,591259.1478,BALTIMORE BEVERAGE CO. LLC, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60688 50149, , , ,{489F14BA-8EB7-42F6-BF36-C7828AFD3328}, 
-8528786.678,4763228.27,107,27_78, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,601001,20 W BALTIMORE ST,Baltimore,MD,21201,1421191.71,591259.1478,BALTIMORE BEVERAGE CO. -STARBUCKS, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60688 50149, , , ,{CBE3332E-B564-4E95-9A12-2DB08273A9D7}, 
-8531280.378,4772020.184,108,27_79, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4900003,4712  CLUB RD,Baltimore,MD,21210,1414763.047,613487.7361,BALTIMORE COUNTRY CLUB, ,Roland Park,6,2.45103E+14,5,NORTHERN,18S UJ 58879 56965, , , ,{3466F556-37A6-40C9-AEFC-69525DE4D65F}, 
-8522225.973,4762871.241,109,27_80, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6553001,4713  EASTERN AVENUE,Baltimore,MD,21224,1437877.01,590430.6824,BALTIMORE DELIGHT RESTAURANT, ,Greektown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65767 49784, , , ,{88E1D28C-2CBC-4C21-81DF-A4E760C76421}, 
-8528926.503,4766530.189,110,27_81, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3603032,2022 N CHARLES ST,Baltimore,MD,21218,1420801.091,599617.8542,"BALTIMORE EAGLE, INC.", ,Charles North,12,2.45101E+14,5,NORTHERN,18S UJ 60626 52698, , , ,{22FDD26F-335F-4AE1-AEEF-454EF0C9FC6A}, 
-8525206.117,4766647.01,111,27_82, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4177038,1932  BELAIR RD,Baltimore,MD,21213,1430255.945,599955.027,BALTIMORE ESTONIAN SOCIETY, ,South Clifton Park,12,2.45108E+13,3,EASTERN,18S UJ 63509 52737, , , ,{A41B4B47-062F-45CD-A089-FE4234620971}, 
-8527416.104,4762279.776,112,27_83, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.909,588872.0565,BALTIMORE MARRIOTT WATERFRONT/EMPLOYEE CAFETERIA, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{5D2F904C-7D10-4594-B5D8-2B6C7CC94A94}, 
-8527416.104,4762279.776,113,27_84, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.909,588872.0565,BALTIMORE MARRIOTT WATERFRONT/GRILLE 700 RESTAURAN, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{93DDBB7E-154E-4EAB-89E4-B4F55E303EC6}, 
-8527416.104,4762279.776,114,27_85, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.909,588872.0565,BALTIMORE MARRIOTT WATERFRONT/KOZMOS BAR, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{43B0D53B-A1F9-4C41-8653-572A92B1569C}, 
-8527416.104,4762279.776,115,27_86, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.909,588872.0565,BALTIMORE MARRIOTT WATERFRONT/RIGANOS DELI, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{0121B79D-5546-42F0-A81F-47059A1038B6}, 
-8529388.378,4762918.779,116,27_87, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,667001,110 S EUTAW ST,Baltimore,MD,21202,1419665.112,590469.0029,BALTIMORE MARRIOTT-INNER HARBOR/EMP. CAFETERIA, ,Inner Harbor,11,2.45104E+13,9,SOUTHERN,18S UJ 60218 49918, , , ,{90E0AD17-138E-4F92-907E-C7FBFB862234}, 
-8529388.378,4762918.779,117,27_88, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,667001,110 S EUTAW ST,Baltimore,MD,21201,1419665.112,590469.0029,BALTIMORE MARRIOTT-INNER HARBOR/REST/BAR, ,Inner Harbor,11,2.45104E+13,9,SOUTHERN,18S UJ 60218 49918, , , ,{17727FE7-C516-40F1-AA7B-E098C9214886}, 
-8531050.106,4762961.338,118,27_89, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,234077,1114-16  HOLLINS ST,Baltimore,MD,21223,1415439.523,590559.5747,BALTIMORE PHO, ,Hollins Market,9,2.45102E+14,9,SOUTHERN,18S UJ 58931 49974, , , ,{EBF02233-CD73-46A8-9A0F-67C9CECC532C}, 
-8526393.275,4763436.476,119,27_90, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1369010,26 S BROADWAY,Baltimore,MD,21231,1427274.712,591812.7414,BALTMORE KICKERS, ,Washington Hill,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 62546 50277, , , ,{8C3E0A0C-473E-414D-B1D7-48E69B2D9FE0}, 
-8528679.617,4761543.949,120,27_91, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0933CO0933,1015 S CHARLES ST,Baltimore,MD,21230,1421481.934,586994.6944,BANJARA, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60748 48848, , , ,{91B87007-1763-49E6-95C5-D1AA2834833F}, 
-8528790.055,4763814.751,121,27_92, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,581006,340 N CHARLES ST,Baltimore,MD,21201,1421176.868,592744.2323,BANTHAI, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60694 50601, , , ,{832CFF82-2EB2-449D-BE71-DC91868C8701}, 
-8527597.597,4761339.524,122,27_93, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1922378,500  HARBORVIEW DR,Baltimore,MD,21230,1424235.722,586488.6997,BARISTA ESPRESSO CAF, ,Inner Harbor,10,2.45102E+14,9,SOUTHERN,18S UJ 61584 48675, , , ,{D0478299-B41B-4383-BD47-CA6507299F2D}, 
-8527942.198,4762827.802,123,27_94, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1384002A,601 E PRATT ST,Baltimore,MD,21202,1423343.2,590254.1458,BARNES & NOBLE BOOKSELLERS, ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 61337 49828, , , ,{D7D338EA-3D87-4B9D-A652-286FB9BEAA4E}, 
-8525407.162,4762362.773,124,27_95, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1833011,2218  BOSTON ST,Baltimore,MD,21231,1429794.259,589104.9669,BARTENDERS, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63295 49435, , , ,{CE3905F3-D9A3-4C8C-B951-9D2756ED0331}, 
-8527923.452,4762828.79,125,27_125, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1384002,621 E PRATT ST,Baltimore,MD,21202,1423390.854,590256.8539,BLU BAMBU-FRESH AISIAN EATS, ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 61352 49829, , , ,{A86B4240-E80B-4D6E-8A29-5E8E545C9C1F}, 
-8528455.448,4761493.217,126,27_126, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,936070,1032  LIGHT ST,Baltimore,MD,21230,1422052.535,586868.6149,BLUE AGAVE RESTAURANT AND TEQUILERIA, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60921 48805, , , ,{243E1D08-2E2A-411E-A606-B4375E028E22}, 
-8531116.015,4757098.324,127,27_127, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7628036A,1020 W PATAPSCO AVE,Baltimore,MD,21230,1415331.11,575707.1987,BLUE CRAB EXPRESS & CAF INC., ,Cherry Hill,10,2.45103E+14,9,SOUTHERN,18S UJ 58798 45450, , , ,{5B226B20-118E-40B0-B0EB-875F7A28F3E2}, 
-8528214.034,4763485.656,128,27_128, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1303A001,400 w lexington st,Baltimore,MD,21201,1422644.904,591917.1007,blue island malaysian cuisine, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61136 50339, , , ,{72109CD8-1522-410D-83A7-D80BA5E904F9}, 
-8519963.984,4760756.867,129,27_129, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6.75E+08,6422  HOLABIRD AVE,Baltimore,MD,21224,1443655.623,585104.2645,BLUE JEAN CAFE, ,Broening Manor,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 67491 48122, , , ,{BD25066E-4FF9-4CE4-BE5B-99D80F8DDE89}, 
-8526439.632,4762361.883,130,27_130, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1810024,1621  ALICEANNA ST,Baltimore,MD,21231,1427168.943,589090.9127,BLUE MOON  DINING  HOUSE  & EXPRESSO  BAR, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62495 49448, , , ,{E60A11D5-B4B0-42E4-803B-093CB2C204C0}, 
-8520609.024,4771196.98,131,27_131, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5748006,5860  BELAIR RD,Baltimore,MD,21206,1441882.561,611526.612,BLUE PARROT, ,Glenham-Belford,2,2.45103E+14,4,NORTHEASTERN,18S UJ 67129 56185, , , ,{5EAC81F3-F5DF-4051-A230-6586A11259E7}, 
-8525232.039,4763998.19,132,27_132, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1690006,237 N MONTFORD AVE,Baltimore,MD,21224,1430220.66,593248.421,BLUE POINT CRAB HOUSE (seasonal), ,Patterson Place,13,2.45106E+13,2,SOUTHEASTERN,18S UJ 63453 50694, , , ,{DFA41EDE-A25D-4E3D-9A2E-A8FFF4CCCDDC}, 
-8527948.151,4763106.27,133,27_133, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1372001,614  WATER ST,Baltimore,MD,21202,1423325.035,590959.2711,BLUE SEA GRILL, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61336 50043, , , ,{8537DC89-6094-48FB-9F03-DE8699284CD8}, 
-8529086.116,4763652.889,134,27_134, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,599003,237  PARK AVE,Baltimore,MD,21201,1420425.874,592331.2032,BLUE SKY RESTAURANT, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60462 50481, , , ,{D03A1CC0-3043-4840-A9E5-839C64072D0E}, 
-8526833.913,4762487.303,135,27_135, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1443001,1407  FLEET ST,Baltimore,MD,21231,1426164.978,589404.1057,BLUEHOUSE, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62191 49550, , , ,{B5C86415-C5A5-4E8A-8832-90D471956BE6}, 
-8524624.916,4761739.199,136,27_136, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1.90E+85,2701  BOSTON ST,Baltimore,MD,21224,1431790.627,587534.8123,BO BROOKS, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63893 48943, , , ,{B5F6B567-01C8-437D-A76D-2C527CF35C48}, 
-8523932.968,4763394.894,137,27_137, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1752095,148 S EAST AVE,Baltimore,MD,21224,1433530.524,591736.0307,BOB CUMMINGS PLACE, ,Baltimore-Linwood,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64451 50211, , , ,{6DF476CA-B7E5-4C7E-9D83-44FDE7952C9B}, 
-8521800.958,4763127.903,138,27_138, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6332014A,333  CASSELL DR,Baltimore,MD,21224,1438954.48,591085.9199,BOB DELI, ,Hopkins Bayview,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 66099 49977, , , ,{73819AD7-A62B-4313-B3FE-3CC6BBE0DBC0}, 
-8530821.596,4762147.83,139,27_139, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,769122,1173  WASHINGTON BLVD,Baltimore,MD,21230,1416028.806,588501.6929,BOB'S BAR, ,Washington Village,9,2.45102E+14,9,SOUTHERN,18S UJ 59097 49343, , , ,{7F2D1345-D748-4F57-9F1E-CBF07E805E31}, 
-8522973.982,4762834.533,140,27_140, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6316001,4017-19  EASTERN AVE,Baltimore,MD,21224,1435975.54,590328.5517,BOB'S OLDIE'S CAF, ,Brewers Hill,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 65187 49766, , , ,{DFDFB106-CDE1-4386-A992-8E2F6773E5CE}, 
-8527166.365,4762615.823,141,27_141, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1440019,925  EASTERN AVE,Baltimore,MD,21202,1425318.22,589725.8718,BOCCACCIO, ,Little Italy,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61935 49654, , , ,{60833B6C-A3A8-4254-8CF2-9F507A0D79CB}, 
-8526348.948,4762224.949,142,27_142, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1811018,800 S BROADWAY,Baltimore,MD,21231,1427401.076,588745.1432,BOP BRICK OVEN PIZZA, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62563 49341, , , ,{C5461E36-542A-4363-B7B6-FE73B46674B9}, 
-8529094.726,4763802.905,143,27_143, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,579001,316  PARK AVE,Baltimore,MD,21201,1420402.395,592710.9835,BOUILLABAISSE CAF, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60458 50596, , , ,{833AC241-6725-4B78-9E93-689E89C83F63}, 
-8529535.058,4771264.824,144,27_144, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4953018,4501 N CHARLES ST,Baltimore,MD,21210,1419204.706,611594.4529,BOULDER GARDEN CAFE, ,Loyola/Notre Dame,6,2.45103E+14,5,NORTHERN,18S UJ 60220 56358, , , ,{EFC33F8F-892A-4910-BCAC-8501FD43035F}, 
-8526555.619,4762649.785,145,27_145, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1434016,1601  EASTERN AVE,Baltimore,MD,21231,1426870.782,589818.7151,BRASS MONKEY SALOON, ,Fells Point,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 62409 49672, , , ,{085DA683-DD8D-4EB8-901A-AD6C0BEA5D6A}, 
